"source_ip","time_stamp","packet_length_mean","size_difference"
"192.168.10.25",2017-04-07 12:46:00.000,1187.807143,1163.14047633
"192.168.10.25",2017-04-07 12:42:00.000,1023.359375,1023.359375
"192.168.10.25",2017-04-07 12:40:00.000,1196.503597,1159.503597
"192.168.10.25",2017-04-07 12:39:00.000,1138.993151,1101.5931509999998
"192.168.10.25",2017-04-07 12:39:00.000,1138.993151,1101.993151
"192.168.10.25",2017-04-07 12:37:00.000,1205.021739,1140.021739
"192.168.10.25",2017-04-07 12:36:00.000,1162.888112,1125.888112
"192.168.10.25",2017-04-07 12:35:00.000,1094.171053,1094.171053
"192.168.10.25",2017-04-07 12:35:00.000,1179.382979,1131.582979
"192.168.10.25",2017-04-07 12:31:00.000,1162.629371,1137.96270433
"192.168.10.25",2017-04-07 12:29:00.000,1016.325581,1016.325581
"192.168.10.25",2017-04-07 12:29:00.000,1045.767296,1045.767296
"192.168.10.25",2017-04-07 12:27:00.000,1066.217949,1066.217949
"192.168.10.25",2017-04-07 12:25:00.000,1052.487342,1052.487342
"192.168.10.25",2017-04-07 12:19:00.000,1028.282353,1003.61568633
"192.168.10.25",2017-04-07 12:17:00.000,1059.191083,1009.1910829999999
"192.168.10.25",2017-04-07 12:15:00.000,1163.293706,1011.2937059999999
"192.168.10.25",2017-04-07 12:14:00.000,1123.351351,1123.351351
"192.168.10.25",2017-04-07 12:14:00.000,1123.351351,1073.351351
"192.168.10.25",2017-04-07 12:14:00.000,1040.52381,1003.5238099999999
"192.168.10.25",2017-04-07 12:11:00.000,1108.62,1017.4199999999998
"192.168.10.25",2017-04-07 12:11:00.000,1053.060241,1053.060241
"192.168.10.25",2017-04-07 12:10:00.000,1092.8125,1055.8125
"192.168.10.25",2017-04-07 12:08:00.000,1116.060403,1068.060403
"192.168.10.25",2017-04-07 12:07:00.000,1020.331288,1020.331288
"192.168.10.25",2017-04-07 12:07:00.000,1232.111111,1140.911111
"192.168.10.25",2017-04-07 12:05:00.000,1066.217949,1056.967949
"192.168.10.25",2017-04-07 12:03:00.000,1179.382979,1088.182979
"192.168.10.25",2017-04-07 12:01:00.000,1278.446602,1278.446602
"192.168.10.25",2017-04-07 12:01:00.000,1104.268293,1104.268293
"192.168.10.25",2017-04-07 12:01:00.000,1146.307692,1146.307692
"192.168.10.25",2017-04-07 12:01:00.000,1039.814815,1039.814815
"192.168.10.25",2017-04-07 12:01:00.000,1002.349206,1002.349206
"192.168.10.25",2017-04-07 12:01:00.000,1065.816092,1065.816092
"192.168.10.25",2017-04-07 12:01:00.000,1276.269737,1276.269737
"192.168.10.25",2017-04-07 12:01:00.000,1143.655172,1143.655172
"192.168.10.25",2017-04-07 12:01:00.000,1050.792683,1050.792683
"192.168.10.25",2017-04-07 12:01:00.000,1012.0,1012.0
"192.168.10.25",2017-04-07 12:01:00.000,1089.986301,1089.986301
"192.168.10.25",2017-04-07 12:01:00.000,1023.428571,1023.428571
"192.168.10.25",2017-04-07 12:01:00.000,1144.214286,1144.214286
"192.168.10.25",2017-04-07 12:01:00.000,1223.973333,1223.973333
"192.168.10.25",2017-04-07 12:01:00.000,1050.792683,1050.792683
"192.168.10.25",2017-04-07 12:01:00.000,1086.882353,1086.882353
"192.168.10.25",2017-04-07 12:01:00.000,1086.882353,1086.882353
"192.168.10.25",2017-04-07 12:01:00.000,1278.446602,1278.446602
"192.168.10.25",2017-04-07 12:01:00.000,1104.268293,1104.268293
"192.168.10.25",2017-04-07 12:01:00.000,1146.307692,1146.307692
"192.168.10.25",2017-04-07 12:01:00.000,1039.814815,1039.814815
"192.168.10.25",2017-04-07 12:01:00.000,1065.816092,1065.816092
"192.168.10.25",2017-04-07 12:01:00.000,1276.269737,1185.069737
"192.168.10.25",2017-04-07 12:01:00.000,1143.655172,1143.655172
"192.168.10.25",2017-04-07 12:00:00.000,1316.485149,1190.8851490000002
"192.168.10.25",2017-04-07 12:00:00.000,1246.343284,1246.343284
"192.168.10.25",2017-04-07 12:00:00.000,1116.060403,1116.060403
"192.168.10.25",2017-04-07 12:00:00.000,1023.65,1023.65
"192.168.10.25",2017-04-07 12:00:00.000,1116.060403,1104.435403
"192.168.10.25",2017-04-07 12:00:00.000,1246.343284,1105.843284
"192.168.10.25",2017-04-07 12:00:00.000,1022.85,1022.85
"192.168.10.25",2017-04-07 12:00:00.000,1023.65,1023.65
"192.168.10.25",2017-04-07 12:00:00.000,1079.297872,1079.297872
"192.168.10.25",2017-04-07 12:00:00.000,1111.773585,1020.5735849999999
"192.168.10.25",2017-04-07 12:00:00.000,1058.25,1058.25
"192.168.10.25",2017-04-07 11:59:00.000,1154.958333,1072.958333
"192.168.10.25",2017-04-07 11:56:00.000,1014.207317,1014.207317
"192.168.10.25",2017-04-07 11:55:00.000,1123.601351,1032.401351
"192.168.10.25",2017-04-07 11:52:00.000,1086.882353,1049.882353
"192.168.10.25",2017-04-07 11:50:00.000,1415.456522,1258.5565219999999
"192.168.10.25",2017-04-07 11:50:00.000,1319.772727,1277.372727
"192.168.10.25",2017-04-07 11:50:00.000,1436.529412,1338.329412
"192.168.10.25",2017-04-07 11:50:00.000,1102.489796,1028.8897960000002
"192.168.10.25",2017-04-07 11:50:00.000,1065.366667,1053.03333367
"192.168.10.25",2017-04-07 11:50:00.000,1324.863636,1291.463636
"192.168.10.25",2017-04-07 11:50:00.000,1331.949153,1007.5855166
"192.168.10.25",2017-04-07 11:50:00.000,1012.548387,1006.3817203330001
"192.168.10.25",2017-04-07 11:50:00.000,1088.181818,1051.181818
"192.168.10.25",2017-04-07 11:50:00.000,1507.209346,1284.0514513
"192.168.10.25",2017-04-07 11:50:00.000,1446.257576,1028.632576
"192.168.10.25",2017-04-07 11:50:00.000,1355.415094,1221.915094
"192.168.10.25",2017-04-07 11:50:00.000,1350.340426,1067.9515371
"192.168.10.25",2017-04-07 11:50:00.000,1224.883721,1224.883721
"192.168.10.25",2017-04-07 11:50:00.000,1626.861736,1561.061736
"192.168.10.25",2017-04-07 11:50:00.000,1310.28,1164.3466667
"192.168.10.25",2017-04-07 11:50:00.000,1308.173913,1061.8239130000002
"192.168.10.25",2017-04-07 11:50:00.000,1285.804348,1219.804348
"192.168.10.25",2017-04-07 11:50:00.000,1052.564103,1043.314103
"192.168.10.25",2017-04-07 11:50:00.000,1415.456522,1140.9859337999999
"192.168.10.25",2017-04-07 11:50:00.000,1555.709091,1555.709091
"192.168.10.25",2017-04-07 11:50:00.000,1556.621324,1556.621324
"192.168.10.25",2017-04-07 11:50:00.000,1365.27907,1043.32907
"192.168.10.25",2017-04-07 11:50:00.000,1228.106383,1215.77304967
"192.168.10.25",2017-04-07 11:50:00.000,1387.392157,1279.579657
"192.168.10.25",2017-04-07 11:50:00.000,1556.621324,1313.4395058
"192.168.10.25",2017-04-07 11:50:00.000,1128.612745,1103.9460783299999
"192.168.10.25",2017-04-07 11:50:00.000,1319.772727,1205.8393937
"192.168.10.25",2017-04-07 11:50:00.000,1179.120567,1103.308067
"192.168.10.25",2017-04-07 11:50:00.000,1436.529412,1296.4294120000002
"192.168.10.25",2017-04-07 11:50:00.000,1057.0,1057.0
"192.168.10.25",2017-04-07 11:50:00.000,1331.949153,1293.549153
"192.168.10.25",2017-04-07 11:50:00.000,1507.209346,1470.209346
"192.168.10.25",2017-04-07 11:50:00.000,1446.257576,1202.207576
"192.168.10.25",2017-04-07 11:50:00.000,1355.415094,1355.415094
"192.168.10.25",2017-04-07 11:50:00.000,1451.794118,1200.1274513
"192.168.10.25",2017-04-07 11:50:00.000,1421.13089,1113.1743683
"192.168.10.25",2017-04-07 11:50:00.000,1157.82,1108.02
"192.168.10.25",2017-04-07 11:50:00.000,1563.0625,1563.0625
"192.168.10.25",2017-04-07 11:50:00.000,1285.804348,1214.8543479999998
"192.168.10.25",2017-04-07 11:50:00.000,1065.366667,1065.366667
"192.168.10.25",2017-04-07 11:50:00.000,1231.791667,1098.291667
"192.168.10.25",2017-04-07 11:50:00.000,1316.814815,1041.6569203
"192.168.10.25",2017-04-07 11:50:00.000,1262.8,1229.3999999999999
"192.168.10.25",2017-04-07 11:50:00.000,1416.507937,1379.107937
"192.168.10.25",2017-04-07 11:50:00.000,1224.883721,1224.883721
"192.168.10.25",2017-04-07 11:50:00.000,1228.384615,1137.184615
"192.168.10.25",2017-04-07 11:50:00.000,1088.181818,1049.781818
"192.168.10.25",2017-04-07 11:50:00.000,1102.489796,1102.489796
"192.168.10.25",2017-04-07 11:50:00.000,1330.134615,1330.134615
"192.168.10.25",2017-04-07 11:50:00.000,1324.863636,1290.063636
"192.168.10.25",2017-04-07 11:50:00.000,1384.94,1384.94
"192.168.10.25",2017-04-07 11:49:00.000,1016.569767,1009.169767
"192.168.10.25",2017-04-07 11:47:00.000,1093.927632,1056.927632
"192.168.10.25",2017-04-07 11:47:00.000,1070.717391,1033.717391
"192.168.10.25",2017-04-07 11:46:00.000,1080.0,1043.0
"192.168.10.25",2017-04-07 11:45:00.000,1058.118644,1033.4519773299999
"192.168.10.25",2017-04-07 11:45:00.000,1058.118644,1033.4519773299999
"192.168.10.25",2017-04-07 11:45:00.000,1032.645963,1007.9792963299999
"192.168.10.25",2017-04-07 11:43:00.000,1019.027586,1019.027586
"192.168.10.25",2017-04-07 11:43:00.000,1180.458333,1115.31547586
"192.168.10.25",2017-04-07 11:41:00.000,1055.535714,1018.5357140000001
"192.168.10.25",2017-04-07 11:39:00.000,1119.227273,1080.8272729999999
"192.168.10.25",2017-04-07 11:39:00.000,1049.805556,1049.805556
"192.168.10.25",2017-04-07 11:38:00.000,1054.227941,1054.227941
"192.168.10.25",2017-04-07 11:37:00.000,1014.246269,1014.246269
"192.168.10.25",2017-04-07 11:36:00.000,1094.032895,1057.032895
"192.168.10.25",2017-04-07 11:35:00.000,1072.858065,1072.858065
"192.168.10.25",2017-04-07 11:35:00.000,1047.93617,1047.93617
"192.168.10.25",2017-04-07 11:33:00.000,1101.172185,1101.172185
"192.168.10.25",2017-04-07 11:31:00.000,1080.064935,1032.064935
"192.168.10.25",2017-04-07 11:29:00.000,1156.260204,1106.260204
"192.168.10.25",2017-04-07 11:27:00.000,1026.104167,1016.854167
"192.168.10.25",2017-04-07 11:27:00.000,1110.096386,1073.096386
"192.168.10.25",2017-04-07 11:27:00.000,1193.856209,1156.856209
"192.168.10.25",2017-04-07 11:27:00.000,1011.727679,1005.561012333
"192.168.10.25",2017-04-07 11:26:00.000,1102.723077,1031.773077
"192.168.10.25",2017-04-07 11:26:00.000,1102.723077,1065.723077
"192.168.10.25",2017-04-07 11:19:00.000,1065.980769,1065.980769
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1661.0,1655.0
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1661.0,1655.0
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.222222,1285.222222
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1174.325
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.222222,1285.222222
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1057.0,1051.0
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1453.375,1447.375
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1057.545455,1051.545455
"172.16.0.1",2017-07-07 04:12:00.000,1163.3,1157.3
"172.16.0.1",2017-07-07 04:12:00.000,1454.125,1448.125
"172.16.0.1",2017-07-07 04:12:00.000,1292.555556,1286.555556
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1162.7,1156.7
"172.16.0.1",2017-07-07 04:12:00.000,1291.888889,1285.888889
