 Source IP, Source Port, Label,count
172.16.0.1,52162,PortScan,14
172.16.0.1,42838,DoS Hulk,14
172.16.0.1,42348,PortScan,14
172.16.0.1,49006,PortScan,14
192.168.10.15,60013,BENIGN,14
172.16.0.1,59974,PortScan,14
172.16.0.1,57762,PortScan,14
192.168.10.14,53819,BENIGN,14
172.16.0.1,42352,DoS Hulk,14
192.168.10.14,53834,BENIGN,14
172.16.0.1,59438,PortScan,14
192.168.10.14,59198,BENIGN,14
192.168.10.15,56121,BENIGN,14
192.168.10.14,51592,BENIGN,14
172.16.0.1,42362,PortScan,14
192.168.10.17,45684,BENIGN,14
172.16.0.1,55280,PortScan,14
192.168.10.15,60032,BENIGN,14
172.16.0.1,52166,PortScan,14
172.16.0.1,59976,PortScan,14
172.16.0.1,57766,PortScan,14
172.16.0.1,55298,PortScan,14
172.16.0.1,57640,PortScan,14
172.16.0.1,59982,DoS Hulk,14
172.16.0.1,48990,PortScan,14
172.16.0.1,59980,PortScan,14
172.16.0.1,48994,PortScan,14
192.168.10.14,50412,BENIGN,14
172.16.0.1,42854,PortScan,14
172.16.0.1,52168,DoS Hulk,14
192.168.10.14,53824,BENIGN,14
192.168.10.15,56109,BENIGN,14
172.16.0.1,42852,DoS Hulk,14
192.168.10.14,49413,BENIGN,14
192.168.10.15,56330,BENIGN,14
172.16.0.1,57768,DoS Hulk,14
205.174.165.73,8080,BENIGN,14
172.16.0.1,48998,DoS Hulk,14
192.168.10.15,56328,BENIGN,14
172.16.0.1,42338,PortScan,14
192.168.10.14,53865,BENIGN,14
172.16.0.1,42446,PortScan,14
192.168.10.14,59065,BENIGN,14
172.16.0.1,52124,PortScan,14
172.16.0.1,42564,DoS Hulk,14
172.16.0.1,42564,PortScan,14
172.16.0.1,55160,DoS Hulk,14
172.16.0.1,59924,PortScan,14
208.185.50.70,80,BENIGN,14
172.16.0.1,42568,DoS Hulk,14
172.16.0.1,42570,DoS Hulk,14
172.16.0.1,52092,PortScan,14
192.168.10.15,51055,BENIGN,14
172.16.0.1,52120,PortScan,14
172.16.0.1,55152,PortScan,14
192.168.10.14,53924,BENIGN,14
172.16.0.1,42672,PortScan,14
192.168.10.14,51562,BENIGN,14
192.168.10.14,51570,BENIGN,14
192.168.10.15,51104,BENIGN,14
107.21.126.236,443,BENIGN,14
172.16.0.1,42666,PortScan,14
192.168.10.14,53951,BENIGN,14
192.168.10.19,51420,BENIGN,14
91.236.51.54,443,BENIGN,14
192.168.10.5,57868,BENIGN,14
172.16.0.1,52088,PortScan,14
172.16.0.1,52126,PortScan,14
172.16.0.1,42532,PortScan,14
192.168.10.14,51556,BENIGN,14
172.16.0.1,55178,PortScan,14
172.16.0.1,49138,PortScan,14
172.16.0.1,42698,PortScan,14
172.16.0.1,52132,PortScan,14
172.16.0.1,49138,DoS Hulk,14
172.16.0.1,52086,DoS Hulk,14
192.168.10.14,58757,BENIGN,14
192.168.10.14,53966,BENIGN,14
192.168.10.15,59537,BENIGN,14
172.16.0.1,52086,PortScan,14
192.168.10.15,59541,BENIGN,14
172.16.0.1,55098,PortScan,14
192.168.10.14,58941,BENIGN,14
192.168.10.14,50432,BENIGN,14
192.168.10.15,56264,BENIGN,14
192.168.10.14,58925,BENIGN,14
192.168.10.14,58923,BENIGN,14
172.16.0.1,42666,DoS Hulk,14
172.16.0.1,49120,PortScan,14
192.168.10.5,57863,BENIGN,14
192.168.10.15,59632,BENIGN,14
192.168.10.14,53942,BENIGN,14
192.168.10.15,56234,BENIGN,14
192.168.10.15,59642,BENIGN,14
192.168.10.14,53940,BENIGN,14
192.168.10.15,51094,BENIGN,14
172.16.0.1,49110,DoS Hulk,14
172.16.0.1,42616,PortScan,14
192.168.10.15,56239,BENIGN,14
172.16.0.1,55136,PortScan,14
192.168.10.14,58873,BENIGN,14
192.168.10.15,56225,BENIGN,14
172.16.0.1,49106,DoS Hulk,14
192.168.10.8,56333,BENIGN,14
192.168.10.14,51566,BENIGN,14
192.168.10.14,53932,BENIGN,14
192.168.10.14,53935,BENIGN,14
192.168.10.14,50436,BENIGN,14
192.168.10.8,56331,BENIGN,14
192.168.10.14,53934,BENIGN,14
192.168.10.14,51567,BENIGN,14
172.16.0.1,52104,PortScan,14
208.111.178.163,443,BENIGN,14
192.168.10.15,56232,BENIGN,14
192.168.10.15,59595,BENIGN,14
172.16.0.1,42586,PortScan,14
172.16.0.1,52100,PortScan,14
192.168.10.14,49178,BENIGN,14
192.168.10.8,56324,BENIGN,14
172.16.0.1,55122,PortScan,14
192.168.10.8,56337,BENIGN,14
192.168.10.14,53949,BENIGN,14
192.168.10.14,49241,BENIGN,14
192.168.10.15,56228,BENIGN,14
172.16.0.1,57714,PortScan,14
172.16.0.1,42598,PortScan,14
172.16.0.1,49092,PortScan,14
172.16.0.1,49116,PortScan,14
172.16.0.1,57702,PortScan,14
192.168.10.14,51569,BENIGN,14
172.16.0.1,57712,PortScan,14
172.16.0.1,52102,PortScan,14
192.168.10.14,53930,BENIGN,14
192.168.10.14,58826,BENIGN,14
192.168.10.14,53975,BENIGN,14
192.168.10.14,53976,BENIGN,14
192.168.10.14,58613,BENIGN,14
172.16.0.1,42482,PortScan,14
172.16.0.1,52058,PortScan,14
192.168.10.14,51585,BENIGN,14
172.16.0.1,58910,DoS Hulk,14
172.16.0.1,42750,PortScan,14
192.168.10.5,58580,BENIGN,14
192.168.10.8,56869,BENIGN,14
192.168.10.15,56190,BENIGN,14
172.16.0.1,49158,PortScan,14
192.168.10.15,51167,BENIGN,14
172.16.0.1,55208,PortScan,14
192.168.10.14,53885,BENIGN,14
192.168.10.15,51164,BENIGN,14
172.16.0.1,59886,PortScan,14
192.168.10.8,56351,BENIGN,14
172.16.0.1,49056,DoS Hulk,14
172.16.0.1,42484,DoS Hulk,14
172.16.0.1,42740,PortScan,14
192.168.10.15,56285,BENIGN,14
192.168.10.15,51155,BENIGN,14
107.20.223.203,443,BENIGN,14
172.16.0.1,55070,DoS Hulk,14
192.168.10.5,58581,BENIGN,14
192.168.10.14,51543,BENIGN,14
192.168.10.14,58637,BENIGN,14
192.168.10.15,59875,BENIGN,14
192.168.10.15,56292,BENIGN,14
192.168.10.14,53868,BENIGN,14
172.16.0.1,52048,PortScan,14
192.168.10.8,56301,BENIGN,14
172.16.0.1,42768,PortScan,14
192.168.10.15,56179,BENIGN,14
192.168.10.15,59459,BENIGN,14
192.168.10.14,50426,BENIGN,14
172.16.0.1,57668,PortScan,14
192.168.10.15,59461,BENIGN,14
192.168.10.14,53872,BENIGN,14
172.16.0.1,42460,PortScan,14
192.168.10.5,58547,BENIGN,14
172.16.0.1,55064,PortScan,14
192.168.10.15,51177,BENIGN,14
172.16.0.1,42756,PortScan,14
192.168.10.14,53875,BENIGN,14
206.126.112.147,443,BENIGN,14
172.16.0.1,49060,DoS Hulk,14
172.16.0.1,42736,PortScan,14
172.16.0.1,49074,DoS Hulk,14
172.16.0.1,55088,PortScan,14
192.168.10.8,62550,BENIGN,14
208.89.12.91,443,BENIGN,14
172.16.0.1,42516,PortScan,14
172.16.0.1,52074,PortScan,14
192.168.10.15,59517,BENIGN,14
172.16.0.1,42520,PortScan,14
208.84.244.116,443,BENIGN,14
172.16.0.1,55184,PortScan,14
172.16.0.1,42522,DoS Hulk,14
192.168.10.14,49291,BENIGN,14
192.168.10.15,56280,BENIGN,14
192.168.10.14,53898,BENIGN,14
192.168.10.14,53899,BENIGN,14
172.16.0.1,49144,DoS Hulk,14
192.168.10.15,51144,BENIGN,14
172.16.0.1,52078,PortScan,14
192.168.10.19,51416,BENIGN,14
192.168.10.5,57862,BENIGN,14
172.16.0.1,55092,PortScan,14
192.168.10.17,59492,BENIGN,14
172.16.0.1,49072,DoS Hulk,14
192.168.10.15,51146,BENIGN,14
192.168.10.14,53893,BENIGN,14
172.16.0.1,55188,PortScan,14
192.168.10.14,53988,BENIGN,14
172.16.0.1,49060,PortScan,14
192.168.10.15,51154,BENIGN,14
192.168.10.17,55570,BENIGN,14
192.168.10.14,53986,BENIGN,14
192.168.10.14,58697,BENIGN,14
206.217.206.48,443,BENIGN,14
192.168.10.15,59494,BENIGN,14
192.168.10.14,53888,BENIGN,14
192.168.10.8,56347,BENIGN,14
192.168.10.14,51550,BENIGN,14
192.168.10.14,53984,BENIGN,14
192.168.10.15,59792,BENIGN,14
172.16.0.1,57734,DoS Hulk,14
172.16.0.1,57684,PortScan,14
172.16.0.1,42506,PortScan,14
172.16.0.1,59890,DoS Hulk,14
172.16.0.1,42722,DoS Hulk,14
172.16.0.1,42718,DoS Hulk,14
172.16.0.1,42264,PortScan,14
192.168.10.5,58611,BENIGN,14
192.168.10.15,59038,BENIGN,14
172.16.0.1,42032,DoS Hulk,14
172.16.0.1,42026,PortScan,14
172.16.0.1,60066,PortScan,14
192.168.10.5,58532,BENIGN,14
172.16.0.1,60066,DoS Hulk,14
192.168.10.9,64565,BENIGN,14
192.168.10.14,51629,BENIGN,14
192.168.10.5,58655,BENIGN,14
192.168.10.15,51404,BENIGN,14
192.168.10.14,58146,BENIGN,14
172.16.0.1,43074,PortScan,14
172.16.0.1,42024,PortScan,14
172.16.0.1,48884,PortScan,14
172.16.0.1,55454,DoS Hulk,14
172.16.0.1,58882,PortScan,14
172.16.0.1,42036,PortScan,14
172.16.0.1,52220,PortScan,14
172.16.0.1,42038,PortScan,14
172.16.0.1,59828,DoS Hulk,14
192.168.10.15,55944,BENIGN,14
192.168.10.14,54162,BENIGN,14
192.168.10.15,59117,BENIGN,14
172.16.0.1,52224,PortScan,14
172.16.0.1,54972,PortScan,14
192.168.10.8,56411,BENIGN,14
192.168.10.14,49510,BENIGN,14
192.168.10.14,54174,BENIGN,14
172.16.0.1,43094,DoS Hulk,14
192.168.10.14,49507,BENIGN,14
192.168.10.14,54173,BENIGN,14
192.168.10.14,53703,BENIGN,14
172.16.0.1,48878,DoS Hulk,14
192.168.10.14,54170,BENIGN,14
192.168.10.8,56187,BENIGN,14
172.16.0.1,54886,DoS Hulk,14
172.16.0.1,55460,PortScan,14
192.168.10.14,58133,BENIGN,14
192.168.10.5,58659,BENIGN,14
172.16.0.1,54886,PortScan,14
172.16.0.1,43084,DoS Hulk,14
192.168.10.15,59112,BENIGN,14
172.16.0.1,42020,DoS Hulk,14
172.16.0.1,60068,PortScan,14
172.16.0.1,42022,DoS Hulk,14
129.33.138.215,443,BENIGN,14
203.192.15.194,80,BENIGN,14
172.16.0.1,54894,PortScan,14
192.168.10.15,56435,BENIGN,14
192.168.10.14,54146,BENIGN,14
172.16.0.1,55426,PortScan,14
172.16.0.1,43046,PortScan,14
192.168.10.14,54148,BENIGN,14
172.16.0.1,43044,PortScan,14
172.16.0.1,51912,PortScan,14
172.16.0.1,42070,PortScan,14
192.168.10.15,60497,BENIGN,14
172.16.0.1,58956,DoS Hulk,14
172.16.0.1,48898,DoS Hulk,14
172.16.0.1,42074,DoS Hulk,14
172.16.0.1,48888,DoS Hulk,14
172.16.0.1,55420,PortScan,14
172.16.0.1,51914,PortScan,14
172.16.0.1,43042,DoS Hulk,14
172.16.0.1,54908,PortScan,14
192.168.10.5,57783,BENIGN,14
192.168.10.15,59163,BENIGN,14
172.16.0.1,51918,PortScan,14
172.16.0.1,42082,PortScan,14
192.168.10.15,55972,BENIGN,14
172.16.0.1,54906,DoS Hulk,14
172.16.0.1,60054,DoS Hulk,14
172.16.0.1,42066,PortScan,14
192.168.10.15,59145,BENIGN,14
192.168.10.5,57780,BENIGN,14
192.168.10.15,50841,BENIGN,14
192.168.10.14,53719,BENIGN,14
172.16.0.1,43060,PortScan,14
192.168.10.14,58185,BENIGN,14
172.16.0.1,59448,PortScan,14
192.168.10.14,51494,BENIGN,14
172.16.0.1,55436,PortScan,14
172.16.0.1,42056,PortScan,14
192.168.10.15,59140,BENIGN,14
192.168.10.15,55956,BENIGN,14
172.16.0.1,42058,PortScan,14
192.168.10.14,49496,BENIGN,14
172.16.0.1,42060,PortScan,14
172.16.0.1,43054,DoS Hulk,14
192.168.10.15,55959,BENIGN,14
172.16.0.1,51908,PortScan,14
192.168.10.15,51391,BENIGN,14
172.16.0.1,60054,PortScan,14
192.168.10.15,55931,BENIGN,14
172.16.0.1,41992,PortScan,14
192.168.10.15,50825,BENIGN,14
172.16.0.1,41946,DoS Hulk,14
172.16.0.1,60096,DoS Hulk,14
172.16.0.1,51872,PortScan,14
172.16.0.1,59818,PortScan,14
172.16.0.1,48854,DoS Hulk,14
192.168.10.5,57760,BENIGN,14
172.16.0.1,55504,DoS Hulk,14
192.168.10.8,56498,BENIGN,14
192.168.10.15,59058,BENIGN,14
172.16.0.1,49320,PortScan,14
172.16.0.1,60092,DoS Hulk,14
192.168.10.9,63449,BENIGN,14
172.16.0.1,55498,PortScan,14
192.168.10.14,54201,BENIGN,14
172.16.0.1,41948,PortScan,14
192.168.10.14,51487,BENIGN,14
192.168.10.15,60717,BENIGN,14
172.16.0.1,49320,DoS Hulk,14
172.16.0.1,41950,DoS Hulk,14
192.168.10.14,58050,BENIGN,14
172.16.0.1,48860,DoS Hulk,14
172.16.0.1,41934,DoS Hulk,14
192.168.10.15,59054,BENIGN,14
192.168.10.5,57759,BENIGN,14
192.168.10.14,54210,BENIGN,14
172.16.0.1,54840,PortScan,14
192.168.10.14,51483,BENIGN,14
172.16.0.1,43144,PortScan,14
172.16.0.1,41918,PortScan,14
172.16.0.1,59452,PortScan,14
192.168.10.15,59043,BENIGN,14
172.16.0.1,52240,PortScan,14
172.16.0.1,55520,PortScan,14
172.16.0.1,59816,PortScan,14
192.168.10.15,59047,BENIGN,14
192.168.10.15,55891,BENIGN,14
192.168.10.9,63116,BENIGN,14
192.168.10.8,56416,BENIGN,14
172.16.0.1,54846,DoS Hulk,14
172.16.0.1,48850,DoS Hulk,14
192.168.10.5,57758,BENIGN,14
192.168.10.8,56159,BENIGN,14
192.168.10.8,56499,BENIGN,14
172.16.0.1,49322,PortScan,14
192.168.10.15,59062,BENIGN,14
192.168.10.15,50811,BENIGN,14
172.16.0.1,43098,PortScan,14
192.168.10.14,54181,BENIGN,14
192.168.10.14,51488,BENIGN,14
172.16.0.1,43108,PortScan,14
192.168.10.14,53689,BENIGN,14
172.16.0.1,43106,PortScan,14
192.168.10.14,54185,BENIGN,14
192.168.10.15,56453,BENIGN,14
192.168.10.15,55925,BENIGN,14
192.168.10.15,50821,BENIGN,14
172.16.0.1,41986,PortScan,14
192.168.10.15,55926,BENIGN,14
192.168.10.15,59063,BENIGN,14
192.168.10.15,59089,BENIGN,14
192.168.10.14,58105,BENIGN,14
192.168.10.15,59090,BENIGN,14
192.168.10.15,56451,BENIGN,14
172.16.0.1,43100,DoS Hulk,14
192.168.10.15,59091,BENIGN,14
192.168.10.14,50382,BENIGN,14
172.16.0.1,55472,PortScan,14
13.124.23.127,443,BENIGN,14
172.16.0.1,57840,PortScan,14
192.168.10.5,58530,BENIGN,14
192.168.10.15,55918,BENIGN,14
192.168.10.15,55917,BENIGN,14
192.168.10.14,54196,BENIGN,14
192.168.10.15,51452,BENIGN,14
192.168.10.15,59064,BENIGN,14
172.16.0.1,55490,PortScan,14
172.16.0.1,49314,PortScan,14
192.168.10.14,50474,BENIGN,14
172.16.0.1,41964,DoS Hulk,14
172.16.0.1,48862,DoS Hulk,14
192.168.10.15,50815,BENIGN,14
192.168.10.14,49513,BENIGN,14
172.16.0.1,41968,PortScan,14
192.168.10.15,55912,BENIGN,14
192.168.10.14,54189,BENIGN,14
172.16.0.1,41972,DoS Hulk,14
172.16.0.1,57572,PortScan,14
172.16.0.1,59452,DoS Hulk,14
192.168.10.15,59078,BENIGN,14
192.168.10.8,56876,BENIGN,14
192.168.10.14,58087,BENIGN,14
192.168.10.15,55975,BENIGN,14
172.16.0.1,60048,PortScan,14
192.168.10.14,58233,BENIGN,14
172.16.0.1,51970,PortScan,14
172.16.0.1,60016,PortScan,14
172.16.0.1,52196,DoS Hulk,14
172.16.0.1,42944,PortScan,14
172.16.0.1,42942,PortScan,14
192.168.10.15,56041,BENIGN,14
192.168.10.14,51614,BENIGN,14
204.194.222.28,443,BENIGN,14
172.16.0.1,55354,PortScan,14
172.16.0.1,42940,PortScan,14
192.168.10.15,60283,BENIGN,14
192.168.10.14,53783,BENIGN,14
172.16.0.1,42940,DoS Hulk,14
172.16.0.1,42208,PortScan,14
172.16.0.1,55354,DoS Hulk,14
172.16.0.1,54954,PortScan,14
172.16.0.1,48952,PortScan,14
172.16.0.1,54958,DoS Hulk,14
172.16.0.1,57620,PortScan,14
172.16.0.1,42936,PortScan,14
172.16.0.1,42936,DoS Hulk,14
172.16.0.1,59444,DoS Hulk,14
192.168.10.14,58354,BENIGN,14
172.16.0.1,57794,PortScan,14
192.168.10.15,56036,BENIGN,14
192.168.10.14,49463,BENIGN,14
192.168.10.5,58628,BENIGN,14
172.16.0.1,54946,PortScan,14
172.16.0.1,51964,DoS Hulk,14
172.16.0.1,55362,PortScan,14
192.168.10.14,49460,BENIGN,14
172.16.0.1,59846,PortScan,14
192.168.10.15,56035,BENIGN,14
120.55.226.124,443,BENIGN,14
172.16.0.1,42956,PortScan,14
192.168.10.14,59425,BENIGN,14
192.168.10.15,51322,BENIGN,14
192.168.10.14,49459,BENIGN,14
172.16.0.1,42954,DoS Hulk,14
120.37.140.227,443,BENIGN,14
172.16.0.1,48946,DoS Hulk,14
192.168.10.15,60303,BENIGN,14
172.16.0.1,42196,PortScan,14
172.16.0.1,48946,PortScan,14
192.168.10.15,56367,BENIGN,14
172.16.0.1,48958,DoS Hulk,14
172.16.0.1,42962,DoS Hulk,14
192.168.10.15,59294,BENIGN,14
192.168.10.14,54088,BENIGN,14
210.252.23.81,443,BENIGN,14
172.16.0.1,48970,PortScan,14
204.237.173.131,80,BENIGN,14
192.168.10.15,51298,BENIGN,14
172.16.0.1,42908,DoS Hulk,14
192.168.10.15,56354,BENIGN,14
172.16.0.1,52182,PortScan,14
172.16.0.1,54968,DoS Hulk,14
172.16.0.1,42904,PortScan,14
192.168.10.15,56365,BENIGN,14
172.16.0.1,60002,DoS Hulk,14
172.16.0.1,57782,PortScan,14
172.16.0.1,42256,PortScan,14
172.16.0.1,60000,PortScan,14
192.168.10.15,59298,BENIGN,14
192.168.10.17,57008,BENIGN,14
192.168.10.15,56073,BENIGN,14
192.168.10.14,53798,BENIGN,14
172.16.0.1,42896,DoS Hulk,14
172.16.0.1,48968,PortScan,14
172.16.0.1,57622,PortScan,14
172.16.0.1,55344,DoS Hulk,14
172.16.0.1,42232,DoS Hulk,14
192.168.10.9,64599,BENIGN,14
192.168.10.15,56364,BENIGN,14
172.16.0.1,42220,PortScan,14
192.168.10.14,50404,BENIGN,14
192.168.10.15,59270,BENIGN,14
172.16.0.1,59852,DoS Hulk,14
172.16.0.1,52190,DoS Hulk,14
192.168.10.14,49444,BENIGN,14
192.168.10.14,50405,BENIGN,14
192.168.10.8,56249,BENIGN,14
172.16.0.1,49232,DoS Hulk,14
192.168.10.15,51309,BENIGN,14
192.168.10.14,58375,BENIGN,14
172.16.0.1,60008,PortScan,14
172.16.0.1,51978,PortScan,14
172.16.0.1,49230,PortScan,14
172.16.0.1,42230,PortScan,14
192.168.10.19,51336,BENIGN,14
192.168.10.15,60235,BENIGN,14
192.168.10.14,49464,BENIGN,14
192.168.10.14,54097,BENIGN,14
172.16.0.1,57816,DoS Hulk,14
192.168.10.14,54123,BENIGN,14
172.16.0.1,42112,PortScan,14
192.168.10.9,64584,BENIGN,14
192.168.10.15,56408,BENIGN,14
172.16.0.1,51934,PortScan,14
192.168.10.14,54126,BENIGN,14
192.168.10.15,51354,BENIGN,14
192.168.10.14,54124,BENIGN,14
172.16.0.1,42118,PortScan,14
172.16.0.1,58952,PortScan,14
172.16.0.1,42124,DoS Hulk,14
192.168.10.14,58288,BENIGN,14
192.168.10.5,58644,BENIGN,14
192.168.10.14,53748,BENIGN,14
192.168.10.14,54121,BENIGN,14
172.16.0.1,42128,DoS Hulk,14
172.16.0.1,51938,PortScan,14
172.16.0.1,52208,PortScan,14
172.16.0.1,59446,DoS Hulk,14
192.168.10.8,56388,BENIGN,14
172.16.0.1,60034,PortScan,14
172.16.0.1,49266,PortScan,14
192.168.10.14,50167,BENIGN,14
192.168.10.15,55992,BENIGN,14
172.16.0.1,42110,DoS Hulk,14
192.168.10.9,64578,BENIGN,14
172.16.0.1,51924,PortScan,14
192.168.10.15,56416,BENIGN,14
172.16.0.1,49272,DoS Hulk,14
192.168.10.14,51502,BENIGN,14
172.16.0.1,60044,PortScan,14
172.16.0.1,57814,DoS Hulk,14
192.168.10.15,50855,BENIGN,14
192.168.10.15,56414,BENIGN,14
172.16.0.1,43018,DoS Hulk,14
172.16.0.1,48908,PortScan,14
211.34.104.247,443,BENIGN,14
172.16.0.1,42102,DoS Hulk,14
192.168.10.15,59177,BENIGN,14
172.16.0.1,54918,PortScan,14
192.168.10.15,55989,BENIGN,14
172.16.0.1,55404,PortScan,14
192.168.10.5,57789,BENIGN,14
192.168.10.5,57790,BENIGN,14
172.16.0.1,48926,DoS Hulk,14
192.168.10.15,56396,BENIGN,14
192.168.10.8,56237,BENIGN,14
172.16.0.1,42170,DoS Hulk,14
192.168.10.14,54107,BENIGN,14
192.168.10.14,50400,BENIGN,14
172.16.0.1,49248,PortScan,14
192.168.10.15,56384,BENIGN,14
192.168.10.8,56386,BENIGN,14
172.16.0.1,60024,PortScan,14
192.168.10.8,56385,BENIGN,14
172.16.0.1,42972,DoS Hulk,14
211.115.118.145,80,BENIGN,14
192.168.10.14,58325,BENIGN,14
172.16.0.1,42138,DoS Hulk,14
172.16.0.1,57616,PortScan,14
192.168.10.15,51330,BENIGN,14
192.168.10.15,56030,BENIGN,14
172.16.0.1,42968,DoS Hulk,14
204.154.111.119,443,BENIGN,14
192.168.10.14,53767,BENIGN,14
192.168.10.5,57803,BENIGN,14
192.168.10.15,56382,BENIGN,14
192.168.10.14,51618,BENIGN,14
192.168.10.15,59214,BENIGN,14
204.154.111.111,443,BENIGN,14
192.168.10.5,58444,BENIGN,14
172.16.0.1,42980,PortScan,14
192.168.10.14,53756,BENIGN,14
192.168.10.15,56393,BENIGN,14
192.168.10.5,58537,BENIGN,14
172.16.0.1,42994,PortScan,14
172.16.0.1,60032,DoS Hulk,14
192.168.10.15,59199,BENIGN,14
192.168.10.15,59203,BENIGN,14
172.16.0.1,42150,PortScan,14
172.16.0.1,42988,PortScan,14
192.168.10.15,56388,BENIGN,14
192.168.10.14,53758,BENIGN,14
192.168.10.5,57798,BENIGN,14
192.168.10.14,49471,BENIGN,14
192.168.10.15,50874,BENIGN,14
172.16.0.1,57610,DoS Hulk,14
192.168.10.5,58636,BENIGN,14
172.16.0.1,48934,PortScan,14
172.16.0.1,42156,PortScan,14
192.168.10.14,53761,BENIGN,14
172.16.0.1,48556,PortScan,14
172.16.0.1,48556,DoS Hulk,14
192.168.10.8,55973,BENIGN,14
192.168.10.8,55601,BENIGN,14
192.168.10.15,58480,BENIGN,14
192.168.10.5,57453,BENIGN,14
172.16.0.1,54200,PortScan,14
172.16.0.1,44730,DoS Hulk,14
172.16.0.1,40400,PortScan,14
172.16.0.1,57426,PortScan,14
192.168.10.14,56582,BENIGN,14
172.16.0.1,52580,PortScan,14
192.168.10.14,56588,BENIGN,14
172.16.0.1,44720,DoS Hulk,14
192.168.10.14,56573,BENIGN,14
192.168.10.14,51262,BENIGN,14
172.16.0.1,56278,PortScan,14
192.168.10.14,56591,BENIGN,14
172.16.0.1,44718,DoS Hulk,14
192.168.10.14,53120,BENIGN,14
192.168.10.14,56594,BENIGN,14
192.168.10.15,50162,BENIGN,14
192.168.10.15,52239,BENIGN,14
172.16.0.1,58142,PortScan,14
192.168.10.14,56575,BENIGN,14
192.168.10.14,54472,BENIGN,14
172.16.0.1,40304,DoS Hulk,14
192.168.10.15,54910,BENIGN,14
23.194.108.193,443,BENIGN,14
172.16.0.1,54190,PortScan,14
172.16.0.1,48108,DoS Hulk,14
172.16.0.1,49876,PortScan,14
192.168.10.14,62106,BENIGN,14
192.168.10.14,50603,BENIGN,14
172.16.0.1,40382,PortScan,14
172.16.0.1,60504,DoS Hulk,14
172.16.0.1,54194,PortScan,14
172.16.0.1,56296,PortScan,14
192.168.10.14,56567,BENIGN,14
192.168.10.14,54474,BENIGN,14
172.16.0.1,59690,DoS Hulk,14
172.16.0.1,44736,PortScan,14
172.16.0.1,40392,DoS Hulk,14
172.16.0.1,52582,PortScan,14
172.16.0.1,44734,PortScan,14
172.16.0.1,44732,PortScan,14
192.168.10.15,50153,BENIGN,14
172.16.0.1,56292,DoS Hulk,14
192.168.10.8,60116,BENIGN,14
172.16.0.1,44710,DoS Hulk,14
192.168.10.14,56600,BENIGN,14
172.16.0.1,40448,DoS Hulk,14
172.16.0.1,48138,PortScan,14
172.16.0.1,40438,DoS Hulk,14
192.168.10.15,50179,BENIGN,14
192.168.10.15,54937,BENIGN,14
172.16.0.1,49858,DoS Hulk,14
172.16.0.1,48142,PortScan,14
192.168.10.15,50189,BENIGN,14
192.168.10.14,51794,BENIGN,14
192.168.10.15,54942,BENIGN,14
172.16.0.1,40448,PortScan,14
192.168.10.15,58490,BENIGN,14
192.168.10.15,56955,BENIGN,14
172.16.0.1,40450,DoS Hulk,14
172.16.0.1,58126,PortScan,14
172.16.0.1,44672,DoS Hulk,14
192.168.10.14,56621,BENIGN,14
192.168.10.14,56622,BENIGN,14
192.168.10.15,54945,BENIGN,14
172.16.0.1,40454,DoS Hulk,14
192.168.10.14,51793,BENIGN,14
192.168.10.15,54936,BENIGN,14
192.168.10.15,54935,BENIGN,14
172.16.0.1,56262,PortScan,14
172.16.0.1,40434,PortScan,14
172.16.0.1,60494,PortScan,14
192.168.10.14,51803,BENIGN,14
172.16.0.1,48124,DoS Hulk,14
172.16.0.1,44704,PortScan,14
192.168.10.14,54463,BENIGN,14
172.16.0.1,49862,PortScan,14
172.16.0.1,40418,PortScan,14
172.16.0.1,48128,PortScan,14
192.168.10.14,51265,BENIGN,14
192.168.10.8,55611,BENIGN,14
192.168.10.15,50169,BENIGN,14
192.168.10.14,56613,BENIGN,14
172.16.0.1,40426,DoS Hulk,14
172.16.0.1,40428,DoS Hulk,14
172.16.0.1,48130,DoS Hulk,14
172.16.0.1,51386,PortScan,14
192.168.10.14,53135,BENIGN,14
172.16.0.1,48132,DoS Hulk,14
172.16.0.1,44690,PortScan,14
172.16.0.1,44752,PortScan,14
192.168.10.12,33378,BENIGN,14
172.16.0.1,58152,PortScan,14
192.168.10.14,56510,BENIGN,14
172.16.0.1,52610,DoS Hulk,14
172.16.0.1,52606,DoS Hulk,14
172.16.0.1,49898,PortScan,14
172.16.0.1,40330,DoS Hulk,14
192.168.10.15,50113,BENIGN,14
192.168.10.14,53078,BENIGN,14
172.16.0.1,44818,PortScan,14
172.16.0.1,40332,DoS Hulk,14
172.16.0.1,44818,DoS Hulk,14
172.16.0.1,44816,DoS Hulk,14
192.168.10.15,54864,BENIGN,14
172.16.0.1,52604,PortScan,14
172.16.0.1,54172,DoS Hulk,14
192.168.10.15,54863,BENIGN,14
172.16.0.1,40338,PortScan,14
192.168.10.14,62143,BENIGN,14
172.16.0.1,44804,DoS Hulk,14
192.168.10.14,62142,BENIGN,14
192.168.10.15,50118,BENIGN,14
192.168.10.14,50263,BENIGN,14
172.16.0.1,54164,PortScan,14
172.16.0.1,40324,DoS Hulk,14
192.168.10.14,56496,BENIGN,14
172.16.0.1,57422,DoS Hulk,14
192.168.10.15,56996,BENIGN,14
192.168.10.14,53063,BENIGN,14
172.16.0.1,56334,PortScan,14
172.16.0.1,40312,DoS Hulk,14
192.168.10.15,54844,BENIGN,14
192.168.10.15,58441,BENIGN,14
192.168.10.15,56994,BENIGN,14
